,current,600,575,550,525,500,475,450,425,400,375,350,325,300,275,250,225,200,175,150,125,100,75,50,25,0,-25,-50,-75,-100,-125,-150,-175,-200,-225,-250,-275,-300,-325,-350,-375,-400,-425,-450,-475,-500,-525,-550,-575,-600
15,-0.0525,-0.052096051,-0.049142934,-0.036802468,-0.031469924,-0.022023396,-0.017569846,-0.007232351,-0.003844158,-0.002125839,-0.002292061,-0.001529441,-0.001288245,-0.001206167,-0.001337425,-0.001216613,-0.000903992,-0.000788735,-0.000895197,-0.000693419,-0.000597942,-0.000884324,-0.00157924,-0.000406847,-0.000246474,-0.00021192,-0.000245454,-0.000402815,-0.001539206,-0.000624694,-0.000572746,-0.00055211,-0.000661539,-0.000689582,-0.000845098,-0.001327479,-0.001092489,-0.001106331,-0.001048278,-0.00162426,-0.00214647,-0.002504174,-0.004881643,-0.010600428,-0.01014539,-0.012487307,-0.031204519,-0.053606354,-0.049749013,-0.11384972
16,-0.054,-0.067936058,-0.047532896,-0.048666474,-0.037243457,-0.029324656,-0.0202796,-0.005389073,-0.004695188,-0.002203971,-0.002505349,-0.001579279,-0.001319886,-0.001230158,-0.00138424,-0.001240546,-0.000922446,-0.000807512,-0.00091812,-0.000707994,-0.000613371,-0.000886179,-0.001623953,-0.000418579,-0.000253554,-0.000217993,-0.000252475,-0.000414313,-0.001582348,-0.000625055,-0.000585945,-0.000613468,-0.000679918,-0.000701726,-0.000860579,-0.001356213,-0.001114845,-0.001126308,-0.001064711,-0.001587471,-0.002088744,-0.002378621,-0.017078845,-0.026454716,-0.012601415,-0.042145895,-0.044342927,-0.03845639,-0.056817566,-0.140678795
17,-0.0555,-0.060565299,-0.057921175,-0.047393257,-0.025856709,-0.043457956,-0.024592652,-0.007548724,-0.008018806,-0.002292479,-0.002803924,-0.001625122,-0.001353561,-0.001256709,-0.001436196,-0.001265752,-0.000941603,-0.000822257,-0.000940829,-0.000722619,-0.000628648,-0.000872111,-0.001668576,-0.000430318,-0.000260638,-0.000224068,-0.000259497,-0.000425812,-0.001625441,-0.000629471,-0.00059901,-0.000659122,-0.000696267,-0.000713247,-0.000875878,-0.001384832,-0.001137811,-0.001144983,-0.001295274,-0.001576384,-0.00216443,-0.002426726,-0.006407809,-0.016136377,-0.013615342,-0.049642219,-0.047733423,-0.03884797,-0.116807336,-0.061739946
18,-0.057,-0.073552418,-0.061766401,-0.036277401,-0.043618517,-0.034326342,-0.034550674,-0.018746004,-0.024011859,-0.002393665,-0.003374969,-0.001675953,-0.001388831,-0.001288753,-0.001497421,-0.001293521,-0.000960759,-0.000841523,-0.000963927,-0.000737775,-0.000644117,-0.000842375,-0.001713132,-0.000442066,-0.000267724,-0.000230144,-0.00026652,-0.000437312,-0.001668489,-0.000635765,-0.000611983,-0.000691623,-0.000711281,-0.000725021,-0.000891839,-0.001413444,-0.001161029,-0.001163808,-0.001509139,-0.001588501,-0.002462497,-0.002568817,-0.006905167,-0.027152944,-0.033449631,-0.037245573,-0.028596429,-0.051964702,-0.06127683,-0.073648034
19,-0.0585,-0.069169297,-0.060652845,-0.058139269,-0.04935474,-0.031589119,-0.025904448,-0.018541584,-0.017183247,-0.002510284,-0.005086658,-0.001735005,-0.001425894,-0.001325602,-0.001577924,-0.001322651,-0.000979497,-0.000862057,-0.000987182,-0.000753151,-0.000659631,-0.000806152,-0.001757655,-0.000453821,-0.000274813,-0.000236223,-0.000273545,-0.000448812,-0.001711488,-0.000643638,-0.000625073,-0.000713344,-0.00072584,-0.000736743,-0.000907136,-0.001442026,-0.001184934,-0.001182123,-0.001627734,-0.001616731,-0.006115152,-0.002850853,-0.009467609,-0.025874955,-0.034326083,-0.02515949,-0.048314369,-0.049701094,-0.09839685,-0.123264443
20,-0.06,-0.072140712,-0.071264451,-0.052053393,-0.048558831,-0.031708558,-0.016092635,-0.017060244,-0.008500781,-0.002662965,-0.012173893,-0.001802851,-0.001465484,-0.001371634,-0.001685883,-0.001352736,-0.000998209,-0.000882391,-0.001010809,-0.00076916,-0.00067519,-0.00077717,-0.001802199,-0.000465583,-0.000281905,-0.000242303,-0.000280571,-0.000460314,-0.00175444,-0.000653056,-0.000637964,-0.000729728,-0.000739716,-0.000748431,-0.000922954,-0.001470101,-0.001209004,-0.001200465,-0.001647544,-0.001657511,-0.012617135,-0.00379234,-0.018288776,-0.015867036,-0.041734848,-0.037044474,-0.036092431,-0.131737516,-0.06163693,-0.21206793
21,-0.0615,-0.074611658,-0.055196381,-0.05841046,-0.048594089,-0.037615112,-0.013490843,-0.020165981,-0.016445207,-0.002878487,-0.008615491,-0.001914735,-0.001506604,-0.001437862,-0.001862066,-0.001383744,-0.001016346,-0.000902707,-0.001034365,-0.000785398,-0.00069063,-0.000762072,-0.001846928,-0.000477354,-0.000289,-0.000248384,-0.000287598,-0.000471817,-0.001797344,-0.000664613,-0.00065062,-0.000746191,-0.000753256,-0.000760121,-0.000938904,-0.001498652,-0.001234528,-0.00121904,-0.001632242,-0.001705258,-0.004921446,-0.008479838,-0.02439126,-0.0246508,-0.03162194,-0.044988323,-0.051067659,-0.059340837,-0.077292494,-0.18553939
22,-0.063,-0.079572456,-0.067116663,-0.060406575,-0.047260001,-0.043067043,-0.039978762,-0.025656386,-0.016213387,-0.003233854,-0.015311525,-0.002162534,-0.001551445,-0.001558651,-0.002352403,-0.001415717,-0.001034791,-0.000923134,-0.001058068,-0.000801995,-0.000706284,-0.000759448,-0.00189212,-0.000489133,-0.000296098,-0.000254468,-0.000294627,-0.000483322,-0.0018402,-0.000678044,-0.000663385,-0.00076152,-0.000766464,-0.000772022,-0.000954524,-0.001527311,-0.001260502,-0.001237685,-0.001633759,-0.001753456,-0.00639546,-0.00518296,-0.019301098,-0.016346949,-0.021916834,-0.050786493,-0.054830601,-0.123027877,-0.146178011,-0.108723971
23,-0.0645,-0.07224066,-0.069345725,-0.051953033,-0.045903825,-0.049131182,-0.039556768,-0.02099641,-0.012226278,-0.003951194,-0.015887528,-0.002622861,-0.001602075,-0.001834729,-0.008580049,-0.001448466,-0.001053412,-0.000943709,-0.001081934,-0.000818842,-0.000721996,-0.000766131,-0.001938559,-0.00050092,-0.000303199,-0.000260553,-0.000301657,-0.000494828,-0.001883007,-0.000693268,-0.000676277,-0.00077652,-0.000779533,-0.000784213,-0.000970632,-0.001556059,-0.001286983,-0.001257307,-0.001681571,-0.001807152,-0.014627335,-0.015902587,-0.030210737,-0.028916371,-0.028748424,-0.03500179,-0.051423669,-0.054494413,-0.191135624,-0.161378147
24,-0.066,-0.083771735,-0.063216853,-0.067123214,-0.056103635,-0.046847943,-0.042311747,-0.028250528,-0.028417488,-0.006153577,-0.025750401,-0.003192368,-0.001659647,-0.002288044,-0.008914566,-0.001482188,-0.001072419,-0.000964454,-0.001106266,-0.000836025,-0.000737763,-0.00077971,-0.001988133,-0.000512715,-0.000310303,-0.00026664,-0.000308688,-0.000506335,-0.001925765,-0.000709527,-0.000688932,-0.000791134,-0.000792516,-0.000796164,-0.000986874,-0.001584906,-0.001315508,-0.001276681,-0.001786524,-0.001864331,-0.012287976,-0.031006076,-0.019053898,-0.028394432,-0.03569708,-0.04468162,-0.130840003,-0.144892157,-0.212899006,-0.252235306
25,-0.0675,-0.091589228,-0.080422413,-0.059169439,-0.059600023,-0.041460398,-0.029168654,-0.02827002,-0.027379487,-0.016038939,-0.016803278,-0.004146233,-0.001718436,-0.002293691,-0.00274576,-0.001517341,-0.001092389,-0.000985393,-0.001130491,-0.000853548,-0.000753587,-0.000797507,-0.00204746,-0.000524518,-0.000317411,-0.000272729,-0.000315721,-0.000517844,-0.001968473,-0.000725227,-0.000701511,-0.000806127,-0.000805441,-0.000807823,-0.001002864,-0.001613865,-0.001344732,-0.001296356,-0.001991851,-0.001925761,-0.004426691,-0.030983009,-0.023026194,-0.035434995,-0.047736109,-0.063658729,-0.121531736,-0.157200359,-0.066778585,-0.241968587
26,-0.069,-0.138628214,-0.075125052,-0.06372511,-0.064181054,-0.052266654,-0.034836815,-0.040455359,-0.031917861,-0.015200739,-0.008499367,-0.010182777,-0.001788578,-0.002181813,-0.00229843,-0.001552906,-0.001113845,-0.001006542,-0.001154872,-0.000871363,-0.000769298,-0.000817864,-0.002154609,-0.00053633,-0.000324522,-0.000278821,-0.000322756,-0.000529355,-0.002011133,-0.000741876,-0.000714024,-0.000820897,-0.000818323,-0.000820005,-0.001018964,-0.001642445,-0.001376419,-0.00131636,-0.002371638,-0.001995724,-0.003211795,-0.017874051,-0.012308135,-0.027715493,-0.042326328,-0.045385539,-0.121696081,-0.145465128,-0.125432652,-0.175805144
27,-0.0705,-0.151400931,-0.08711281,-0.074525485,-0.053546788,-0.045995313,-0.029037302,-0.032819638,-0.021975715,-0.018807267,-0.004528815,-0.011192931,-0.001874766,-0.002262742,-0.00407963,-0.001589372,-0.001136899,-0.001028315,-0.001179729,-0.000889595,-0.000785229,-0.000839445,-0.013818049,-0.000548151,-0.000331636,-0.000284914,-0.000329792,-0.000540868,-0.002053741,-0.000758368,-0.000726462,-0.000835569,-0.000831172,-0.000832343,-0.001035209,-0.001671614,-0.001410489,-0.001337308,-0.002860376,-0.002077675,-0.002929479,-0.020953442,-0.026752434,-0.025389028,-0.02821239,-0.059750833,-0.142209768,-0.13628878,-0.259091581,-0.265218937
28,-0.072,-0.138750676,-0.080569012,-0.063314211,-0.056631366,-0.059427921,-0.055975527,-0.030663617,-0.018949405,-0.014270145,-0.004196397,-0.017859522,-0.001989161,-0.002122657,-0.014556893,-0.001627068,-0.001162366,-0.001049961,-0.001204491,-0.000908267,-0.000801226,-0.000861235,-0.039496699,-0.000559981,-0.000338754,-0.000291009,-0.000336831,-0.000552383,-0.002096298,-0.000774583,-0.000738943,-0.000850624,-0.000844028,-0.000844811,-0.00105113,-0.001700988,-0.001447797,-0.001358242,-0.002890289,-0.002177324,-0.002863422,-0.009360153,-0.039723838,-0.019194646,-0.084134218,-0.15245081,-0.057025163,-0.166199194,-0.22809915,-0.284639386
29,-0.0735,-0.100691004,-0.082239691,-0.081965049,-0.061244498,-0.057094614,-0.049520609,-0.03996576,-0.025647406,-0.019773877,-0.005058332,-0.014355849,-0.002147671,-0.001965185,-0.003436274,-0.001665393,-0.001194939,-0.00107182,-0.001229723,-0.00092724,-0.000817282,-0.000883371,-0.001518032,-0.000571819,-0.000345875,-0.000297106,-0.00034387,-0.0005639,-0.002138803,-0.00079047,-0.000751374,-0.000865552,-0.000857027,-0.000857416,-0.001067609,-0.001730554,-0.001491249,-0.001380572,-0.002654694,-0.002304627,-0.002902616,-0.012885257,-0.035062599,-0.032915515,-0.115798664,-0.096879528,-0.141726449,-0.151768422,-0.225601096,-0.34176624
30,-0.075,-0.165524703,-0.092361122,-0.069378932,-0.065630297,-0.055858769,-0.04170583,-0.042109863,-0.032457109,-0.013102652,-0.00796086,-0.009874039,-0.00235932,-0.001947951,-0.001848089,-0.001705298,-0.001234415,-0.001093932,-0.001254862,-0.000946876,-0.000833403,-0.000905264,-0.000968121,-0.000583666,-0.000353,-0.000303206,-0.000350912,-0.000575419,-0.002181255,-0.000806244,-0.000763544,-0.000880536,-0.000869683,-0.000870177,-0.001084216,-0.001760351,-0.001541087,-0.001402339,-0.002849819,-0.002524842,-0.003025443,-0.018065342,-0.034733748,-0.072211123,-0.038728406,-0.067792569,-0.213723675,-0.243420638,-0.241713218,-0.387417448
31,-0.0765,-0.215955605,-0.122129832,-0.067253092,-0.068716738,-0.046358601,-0.045641626,-0.040712958,-0.034159158,-0.017846676,-0.016628389,-0.013622903,-0.002587813,-0.001990568,-0.001601278,-0.001746719,-0.001281082,-0.001116717,-0.001280482,-0.000967177,-0.000849624,-0.000926803,-0.000982605,-0.000595523,-0.000360128,-0.000309307,-0.000357956,-0.000586941,-0.002223655,-0.000821741,-0.000775797,-0.000895286,-0.000882694,-0.000882672,-0.001100432,-0.001790465,-0.001596848,-0.001425291,-0.007477231,-0.003076618,-0.003238948,-0.023505899,-0.034104646,-0.073579925,-0.120609906,-0.052396517,-0.213888725,-0.243543882,-0.272710133,-0.493254856
32,-0.078,-0.252672318,-0.126999139,-0.081064515,-0.06843246,-0.069262229,-0.053172232,-0.043827626,-0.02567104,-0.021523592,-0.018980212,-0.015396091,-0.002701632,-0.002082064,-0.001536836,-0.001789656,-0.001321047,-0.001139411,-0.001306325,-0.000988129,-0.000865788,-0.000947892,-0.001002631,-0.000607389,-0.000367261,-0.000315411,-0.000365001,-0.000598465,-0.002265999,-0.000837042,-0.000787768,-0.000910421,-0.000895501,-0.000895769,-0.001117151,-0.001820466,-0.001667673,-0.001448942,-0.011799507,-0.006847924,-0.003660695,-0.017961544,-0.016346953,-0.069700794,-0.125900797,-0.094478258,-0.194573256,-0.236123234,-0.405433289,-0.497396755
33,-0.0795,-0.25097283,-0.231631939,-0.087178326,-0.06860059,-0.060911554,-0.05111479,-0.050378237,-0.029332628,-0.03124039,-0.013144691,-0.005215755,-0.002675593,-0.002216718,-0.001516758,-0.001834225,-0.001332956,-0.001162788,-0.001332073,-0.00100933,-0.000882032,-0.00096862,-0.001022737,-0.000619264,-0.000374396,-0.000321517,-0.000372049,-0.000609992,-0.002308289,-0.000852174,-0.000799797,-0.000925418,-0.00090832,-0.000909099,-0.001133486,-0.001850842,-0.001766622,-0.001473274,-0.012166449,-0.0091054,-0.006103075,-0.029658153,-0.038444213,-0.049814761,-0.091133247,-0.220351136,-0.153866519,-0.235106564,-0.481412377,-0.686318231
34,-0.081,-0.245831523,-0.20366019,-0.091330524,-0.07499445,-0.067955625,-0.058236206,-0.036657618,-0.040689392,-0.030405253,-0.025506863,-0.003184114,-0.002701692,-0.002449521,-0.001527467,-0.001881375,-0.001385599,-0.00118611,-0.001358316,-0.001029358,-0.000898359,-0.000989074,-0.001042918,-0.000631148,-0.000381536,-0.000327626,-0.000379098,-0.000621522,-0.002350521,-0.000867272,-0.000811709,-0.000940663,-0.000921111,-0.000922154,-0.001150324,-0.001881589,-0.001925026,-0.001498319,-0.006094043,-0.036935622,-0.021232552,-0.018920326,-0.029458231,-0.045888947,-0.111357083,-0.170343304,-0.234531887,-0.198540339,-0.526664223,-0.775840978
35,-0.0825,-0.695567901,-0.235886506,-0.105091933,-0.080454187,-0.064252227,-0.052426579,-0.048580111,-0.034204261,-0.028314242,-0.020521038,-0.002854844,-0.002908703,-0.003354134,-0.001547752,-0.001931299,-0.001501703,-0.001210155,-0.001384799,-0.001046824,-0.000914758,-0.001009214,-0.001063119,-0.000643042,-0.000388679,-0.000333736,-0.00038615,-0.000633054,-0.002392694,-0.000882257,-0.000823485,-0.000955572,-0.000933868,-0.000935884,-0.001167259,-0.001912705,-0.002307248,-0.001524136,-0.002964917,-0.009254956,-0.010046279,-0.032090644,-0.043141918,-0.062993747,-0.150344052,-0.146427397,-0.276785752,-0.37010592,-0.602645558,-0.872154677
36,-0.084,-1.533153082,-0.273213313,-0.108636445,-0.097169612,-0.061829905,-0.052600017,-0.043975973,-0.04570047,-0.025437219,-0.019658414,-0.003163806,-0.003559513,-0.014698673,-0.001572634,-0.001985588,-0.001626377,-0.001234596,-0.001411511,-0.001058636,-0.000931218,-0.001029125,-0.001083369,-0.000654946,-0.000395826,-0.00033985,-0.000393204,-0.000644589,-0.00243481,-0.000897257,-0.000835309,-0.000970652,-0.000946993,-0.00094941,-0.001183784,-0.001944221,-0.006606308,-0.001551321,-0.002354234,-0.004780149,-0.006415094,-0.03163664,-0.051679321,-0.075299107,-0.191639438,-0.184325549,-0.293546036,-0.364605127,-0.62744826,-1.306977076
37,-0.0855,-2.349556228,-0.291362556,-0.098641628,-0.08434171,-0.075389934,-0.055798474,-0.052624536,-0.035287932,-0.035129127,-0.01965898,-0.004072653,-0.007479338,-0.00416525,-0.001599331,-0.002044881,-0.001752687,-0.001259439,-0.001438149,-0.001060995,-0.000947913,-0.00104887,-0.001103696,-0.00066686,-0.000402978,-0.000345965,-0.00040026,-0.000656128,-0.002476863,-0.000912076,-0.000847017,-0.00098566,-0.000959608,-0.000963561,-0.001200869,-0.001976184,-0.009712063,-0.001578745,-0.00281143,-0.004058546,-0.012422984,-0.035654625,-0.150259089,-0.096398485,-0.199457529,-0.228094707,-0.258875404,-0.443658787,-0.725475703,-2.367017151
38,-0.087,-2.487170703,-0.411740364,-0.179351113,-0.101032737,-0.066044332,-0.076881448,-0.048906762,-0.051869219,-0.0406906,-0.027481441,-0.015432386,-0.012717957,-0.002319526,-0.001628032,-0.002112116,-0.001893145,-0.001284294,-0.001465354,-0.001052502,-0.000964504,-0.001068582,-0.001124045,-0.000678784,-0.000410133,-0.000352084,-0.000407319,-0.000667669,-0.002518853,-0.000926942,-0.000858435,-0.001000619,-0.000972881,-0.000977485,-0.001217803,-0.002008649,-0.002897319,-0.001608065,-0.003584083,-0.005557161,-0.014485283,-0.08694568,-0.074831149,-0.145673008,-0.158011207,-0.215778287,-0.217346881,-0.566409924,-0.766763532,-2.395730824
