current,-600,-575,-550,-525,-500,-475,-450,-425,-400,-375,-350,-325,-300,-275,-250,-225,-200,-175,-150,-125,-100,-75,-50,-25,0,25,50,75,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600
-0.1515,-5.134995717,-5.038493292,-4.915982763,-4.856293292,-4.779986754,-4.574421278,-4.373367107,-4.289007251,-4.02156543,-4.160517754,-3.869817602,-3.796558705,-3.689333689,-3.512073886,-3.400888103,-1.103654322,-0.001845758,-0.005450987,-0.001630614,-0.001445166,-0.00145637,-0.001573015,-0.001042292,-0.000630339,-0.000552723,-0.000647218,-0.001050987,-0.00183133,-0.001692691,-0.001540667,-0.00204785,-0.002637729,-0.00176341,-0.017414337,-0.004025398,-0.027997512,-0.139279096,-3.792405906,-3.95051532,-3.953772024,-4.114432204,-4.398772345,-4.511413199,-4.585839491,-4.775859753,-4.821670205,-4.963030304,-5.110673692,-5.250378251
-0.15,-5.062882677,-4.985402915,-4.875848184,-4.761999512,-4.628496665,-4.404198587,-4.440972885,-4.278245089,-4.014354737,-3.998913544,-3.71901162,-3.76602788,-3.631356926,-3.505447103,-3.344010426,-0.595209121,-0.001815617,-0.002457734,-0.001649321,-0.001420041,-0.00146679,-0.001563382,-0.00105683,-0.000624971,-0.000521272,-0.000637439,-0.001075999,-0.001797289,-0.00166398,-0.001532757,-0.002003017,-0.002574681,-0.001711713,-0.003283386,-0.00385296,-0.030639624,-0.106565281,-3.484709094,-3.841296888,-3.8533346,-4.172865119,-4.097578687,-4.353929181,-4.527712468,-4.64189243,-4.758636681,-4.904589873,-5.060246809,-5.150930512
-0.1485,-5.003590481,-4.903541622,-4.794371835,-4.743683594,-4.593639335,-4.438211115,-4.358710524,-4.349636409,-4.109772581,-4.098568073,-3.828627481,-3.680942769,-3.540801451,-3.451190032,-3.255207963,-0.397410158,-0.00178469,-0.002150558,-0.001616133,-0.001418969,-0.001432551,-0.00153826,-0.001038279,-0.000620504,-0.000537596,-0.000619968,-0.001044594,-0.001779247,-0.001658757,-0.001515041,-0.002002175,-0.002546558,-0.001686049,-0.002556827,-0.005305708,-0.01654761,-0.083531294,-3.312291313,-3.779302418,-3.995998851,-3.971007992,-4.214509072,-4.278907909,-4.422101927,-4.54862755,-4.685844176,-4.784821283,-4.947694047,-5.100225696
-0.147,-4.896902331,-4.86738056,-4.728548275,-4.64179063,-4.482945676,-4.374085179,-4.334824812,-4.155191167,-4.127213227,-3.995128854,-3.871524651,-3.624464469,-3.453619077,-3.398536501,-1.359199465,-0.314316798,-0.001764912,-0.002023969,-0.001558594,-0.00134473,-0.001429145,-0.001533269,-0.001018192,-0.000619275,-0.00052986,-0.000616427,-0.001042791,-0.001734594,-0.001606866,-0.001510146,-0.00196013,-0.00252052,-0.00169732,-0.002321046,-0.012334705,-0.027091729,-0.044890883,-3.241726467,-3.843299185,-3.822725949,-3.762613521,-4.089527626,-4.166010327,-4.382833655,-4.598109968,-4.67279505,-4.773512359,-4.90992791,-5.07267163
-0.1455,-4.846922016,-4.724702732,-4.68361113,-4.598220344,-4.469791539,-4.346811937,-4.168665075,-4.046296547,-4.059112368,-3.935014669,-3.702793468,-3.516909151,-3.38346759,-3.332357475,-0.917269982,-0.004232996,-0.001726694,-0.002209153,-0.001545525,-0.001359514,-0.001417954,-0.00153183,-0.001019966,-0.000620373,-0.000511447,-0.000602189,-0.00100718,-0.001747899,-0.001620749,-0.001489053,-0.001955021,-0.002464636,-0.001649337,-0.002150362,-0.017163957,-0.007803131,-0.068870196,-1.48237963,-3.655545826,-3.39657564,-4.016063518,-4.073227897,-4.205392307,-4.321594404,-4.518280921,-4.598642177,-4.704775109,-4.820667732,-4.982388447
-0.144,-4.805746965,-4.737593695,-4.642231417,-4.561981467,-4.411049518,-4.200978706,-4.048567587,-4.048316744,-3.852210682,-3.837492804,-3.685002974,-3.515891616,-3.385167891,-1.427560853,-0.739169073,-0.002314639,-0.00171612,-0.002171196,-0.001527562,-0.001316073,-0.001392593,-0.001515699,-0.000985186,-0.000601175,-0.000546188,-0.000621161,-0.000991882,-0.001714144,-0.001606461,-0.001479824,-0.001906352,-0.002408922,-0.001634432,-0.002030856,-0.006583568,-0.02455968,-0.062759904,-0.202941365,-3.624616959,-3.561934852,-3.761912542,-3.892621303,-4.219843445,-4.320295942,-4.40378888,-4.513512926,-4.657186966,-4.789672188,-4.909998273
-0.1425,-4.783169021,-4.690462693,-4.562860781,-4.436063892,-4.300918256,-4.200452607,-3.878656468,-4.005650649,-3.843033577,-3.689763736,-3.58627057,-3.507977572,-3.36120663,-0.999786648,-0.582856768,-0.002098476,-0.001692714,-0.001946876,-0.001476054,-0.001322914,-0.001367595,-0.001611369,-0.000989911,-0.000578679,-0.000504074,-0.000566878,-0.001005501,-0.00170258,-0.001581751,-0.001462304,-0.001884737,-0.002412472,-0.001584321,-0.001884963,-0.005059368,-0.024736936,-0.064932794,-0.130095377,-3.15546193,-3.545006356,-3.780419193,-3.919889167,-4.011853814,-4.172608735,-4.326371304,-4.480775246,-4.593189763,-4.729482283,-4.835585615
-0.141,-4.655541407,-4.587104845,-4.516696609,-4.436415021,-4.246388594,-4.158641327,-3.973502853,-3.938800545,-3.743937561,-3.367860584,-3.664431281,-3.38575522,-1.92620613,-0.855508898,-0.303997832,-0.002034136,-0.001696327,-0.001794171,-0.001464949,-0.001295262,-0.001362555,-0.006285271,-0.000955557,-0.00058851,-0.000494757,-0.000588599,-0.00098814,-0.001686241,-0.001553653,-0.001461629,-0.001897457,-0.002344449,-0.001587095,-0.001824573,-0.010498249,-0.016427495,-0.036193916,-0.113077814,-2.840035713,-3.751008768,-3.860354907,-3.805195724,-3.998251886,-4.198192353,-4.271144464,-4.397422525,-4.526637295,-4.650787708,-4.783696584
-0.1395,-4.633093846,-4.50462171,-4.398682823,-4.319087442,-4.204407509,-4.026656883,-3.988445137,-3.793022217,-3.618309903,-3.546989663,-3.503140349,-3.364049815,-1.06440369,-0.763840404,-0.278898715,-0.001957246,-0.00163904,-0.001952956,-0.001462122,-0.001272923,-0.00134159,-0.013415284,-0.000969679,-0.000580642,-0.000504108,-0.000573193,-0.000972019,-0.001665292,-0.001536107,-0.001415806,-0.001855526,-0.002331964,-0.001558643,-0.001670528,-0.011030512,-0.008555922,-0.038743468,-0.059159341,-1.178015787,-3.489610706,-3.695562983,-3.670313146,-3.827182205,-4.09257419,-4.184963256,-4.304379457,-4.498980036,-4.584762724,-4.696121797
-0.138,-4.596137545,-4.44816968,-4.433450125,-4.307297867,-4.12932355,-3.970750365,-3.952481155,-3.622947987,-3.667344705,-3.415805386,-3.45846399,-3.196196684,-0.860001859,-0.694318148,-0.231057202,-0.001867481,-0.001608663,-0.003538751,-0.001436632,-0.001286864,-0.001340785,-0.017447017,-0.000942624,-0.000552096,-0.000505281,-0.000566298,-0.00097631,-0.001631883,-0.001525451,-0.001398852,-0.001811941,-0.002286301,-0.001556675,-0.001582669,-0.003697226,-0.019933443,-0.020501332,-0.073035584,-0.106065396,-3.36940634,-3.645425777,-3.896432941,-3.950755396,-4.145898386,-4.122367557,-4.25978895,-4.399044592,-4.525191064,-4.670839278
-0.1365,-4.493527562,-4.419127325,-4.287583831,-4.251131919,-4.021881021,-3.864468978,-3.816583955,-3.683458569,-3.586796754,-3.515238869,-3.475092018,-1.262639577,-0.772749734,-0.610154577,-0.18903296,-0.001863606,-0.001600431,-0.015574458,-0.001401918,-0.001262677,-0.001319319,-0.003595109,-0.000945914,-0.000547797,-0.000494745,-0.00058857,-0.00094627,-0.001590655,-0.001502379,-0.00139877,-0.001776269,-0.002250137,-0.001526201,-0.001443375,-0.00299566,-0.015289527,-0.048196886,-0.117407652,-0.1317756,-3.100219768,-3.39356619,-3.586358876,-3.813403894,-3.949312193,-4.081589035,-4.208582896,-4.339670232,-4.48480903,-4.581553534
-0.135,-4.444868552,-4.337411433,-4.197224053,-4.15612923,-3.987153617,-3.838681148,-3.667208995,-3.53063186,-3.133020076,-3.407192079,-3.355330326,-0.943589122,-0.691771084,-0.482302351,-0.147549738,-0.001836444,-0.001618532,-0.002255035,-0.001387175,-0.001272287,-0.001325525,-0.003543072,-0.000926043,-0.000551141,-0.000479271,-0.000569653,-0.000930252,-0.001590843,-0.001504847,-0.001401158,-0.001746199,-0.002210309,-0.001506231,-0.00138698,-0.002686694,-0.022567684,-0.031842736,-0.111907568,-0.123116018,-3.082931553,-3.593431763,-3.430428712,-3.807727208,-3.857358307,-3.976400251,-4.150501346,-4.299009691,-4.363573637,-4.528659631
-0.1335,-4.406082021,-4.253608264,-4.180090384,-4.099148022,-3.861918567,-3.802411181,-3.656910673,-3.464684603,-3.524467106,-3.406304414,-2.403127208,-0.835847783,-0.654462923,-0.355528025,-0.137944009,-0.001783856,-0.001566629,-0.001688229,-0.001383115,-0.001208082,-0.001287309,-0.003473037,-0.000917932,-0.000564661,-0.00047494,-0.000564491,-0.00092905,-0.001574096,-0.001448602,-0.001360562,-0.001748136,-0.00215238,-0.001534139,-0.001289429,-0.002609453,-0.00557984,-0.015358872,-0.125958132,-0.131871837,-1.263398254,-3.498933566,-3.417752415,-3.676737999,-3.842002228,-3.963622216,-4.12877085,-4.155558235,-4.337005862,-4.47692525
-0.132,-4.315486338,-4.281005611,-4.10772091,-4.070966219,-3.856385408,-3.679015705,-3.653683765,-3.478130814,-3.41745568,-3.323714616,-1.220362935,-0.759207709,-0.493309254,-0.267504786,-0.097688767,-0.001748093,-0.001547266,-0.001506116,-0.00138013,-0.001215595,-0.001271869,-0.003467639,-0.000899947,-0.000555235,-0.000468389,-0.000554283,-0.0009317,-0.001558953,-0.001444726,-0.001352698,-0.001731325,-0.002148358,-0.001520511,-0.001273453,-0.00257884,-0.004417081,-0.020329434,-0.054559888,-0.066699457,-0.369630352,-3.393298881,-3.413328341,-3.77520822,-3.76170536,-3.914828674,-4.113914378,-4.080578462,-4.256745546,-4.389533811
-0.1305,-4.271993784,-4.146140321,-4.093596508,-4.053386972,-3.883950587,-3.683383697,-3.519292091,-3.40329314,-3.275164433,-3.261392924,-0.933702131,-0.705104993,-0.416236553,-0.222951697,-0.002962699,-0.001722523,-0.001550727,-0.0014417,-0.001334305,-0.00121295,-0.001239652,-0.003456063,-0.00088906,-0.000545345,-0.000459212,-0.000535219,-0.000916089,-0.001546922,-0.001431735,-0.001324053,-0.001711862,-0.002120783,-0.001527404,-0.001417803,-0.002722955,-0.006143803,-0.059260469,-0.045688328,-0.115067508,-0.144277536,-2.989816373,-3.281114879,-3.619285102,-3.63476249,-3.926039477,-3.990771976,-4.103301349,-4.252554566,-4.358498643
-0.129,-4.222045966,-4.0716837,-3.979835249,-3.898666477,-3.768956791,-3.629037522,-3.483895968,-3.368072446,-3.366419208,-1.650138493,-0.795194327,-0.514939185,-0.310302033,-0.114148369,-0.002438046,-0.001677225,-0.001543275,-0.001379716,-0.001343979,-0.001172139,-0.001273331,-0.003388538,-0.000892355,-0.000533274,-0.000452135,-0.000550055,-0.000899282,-0.001517081,-0.001411305,-0.001327595,-0.001659028,-0.002086718,-0.001579195,-0.001702929,-0.004272775,-0.0177256,-0.018319542,-0.032068224,-0.094734372,-0.149407037,-1.093411766,-3.439148847,-3.614030392,-3.600578854,-3.779935879,-3.931272621,-3.962733507,-4.145958709,-4.293907738
-0.1275,-4.101133095,-4.080916471,-3.926961305,-3.840183146,-3.621078244,-3.523258317,-3.3744189,-3.346453231,-3.294488231,-1.032768264,-0.685814509,-0.388604622,-0.285600835,-0.090630804,-0.002262288,-0.001677828,-0.001508314,-0.001352027,-0.001337365,-0.001168051,-0.001234654,-0.003349632,-0.000884219,-0.000528837,-0.000467253,-0.000515509,-0.00085779,-0.001505903,-0.001402037,-0.001289858,-0.001655171,-0.002052212,-0.001715284,-0.002087738,-0.01268962,-0.005586114,-0.032668978,-0.025099728,-0.086016596,-0.128421053,-0.210139694,-3.104587931,-3.47778528,-3.563729865,-3.697756191,-3.858909773,-3.926270371,-4.077260387,-4.19329439
-0.126,-4.098709904,-3.984917028,-3.869401217,-3.706112559,-3.549336397,-3.409556641,-3.394383501,-3.230643954,-3.149200105,-0.859998997,-0.609264312,-0.291262594,-0.141780677,-0.009035464,-0.002197049,-0.001641624,-0.001496486,-0.001315942,-0.001303967,-0.001173231,-0.001223801,-0.003339208,-0.000847836,-0.000512617,-0.000461709,-0.000544973,-0.00087644,-0.001461474,-0.0013629,-0.001280389,-0.001590754,-0.002036273,-0.00204053,-0.002850541,-0.003817506,-0.009527201,-0.025390731,-0.022710433,-0.049285507,-0.195404624,-0.139018829,-2.993415117,-3.370361778,-3.471083907,-3.596786447,-3.765417989,-3.883747195,-4.004680847,-4.125023402
-0.1245,-3.979549653,-3.908897572,-3.79257574,-3.66961272,-3.519642129,-3.450051682,-3.354797725,-3.152439641,-1.662305589,-0.818526468,-0.548413865,-0.303186026,-0.007487126,-0.026382908,-0.002129312,-0.001615165,-0.001479151,-0.001272901,-0.00128589,-0.001151836,-0.001209446,-0.003292915,-0.000855192,-0.00050911,-0.000441915,-0.000528676,-0.000861901,-0.001458374,-0.001364988,-0.001246003,-0.001481378,-0.002014005,-0.003475531,-0.005553124,-0.010211791,-0.004485833,-0.030134168,-0.038164451,-0.033116224,-0.097212909,-0.221375016,-3.117017751,-3.106413018,-3.502514719,-3.514826431,-3.772931867,-3.799335014,-3.94527458,-4.056172221
-0.123,-3.949406193,-3.84313509,-3.803953658,-3.676394137,-3.41670718,-3.323419399,-3.349937924,-3.186202671,-1.163589362,-0.661883915,-0.389651311,-0.30231903,-0.010024192,-0.005340258,-0.002082955,-0.001576854,-0.001438228,-0.001269432,-0.001268435,-0.001126446,-0.001194421,-0.003274054,-0.000841761,-0.000513562,-0.000433212,-0.000511581,-0.000869243,-0.001451485,-0.001323068,-0.001252666,-0.001413613,-0.001955761,-0.013877764,-0.019410845,-0.010998521,-0.002738607,-0.010150192,-0.039765604,-0.042885338,-0.038877426,-0.212879379,-3.137115241,-3.294668365,-3.473580626,-3.455097592,-3.64579471,-3.780111974,-3.86868424,-3.980833913
-0.1215,-3.942603555,-3.769939367,-3.657299846,-3.593071013,-3.437688149,-3.377033996,-3.293877502,-3.123806994,-0.984298173,-0.696451863,-0.327152747,-0.293827094,-0.025396339,-0.003913198,-0.002060333,-0.001563092,-0.00142335,-0.001229178,-0.001254595,-0.001108164,-0.001172333,-0.003216028,-0.000841475,-0.000503949,-0.000427632,-0.000517778,-0.000836405,-0.001406017,-0.001320559,-0.001234456,-0.001360937,-0.001969438,-0.018111932,-0.012859341,-0.003378385,-0.002466953,-0.008282343,-0.042796377,-0.051038256,-0.070370698,-0.24908096,-1.667138065,-3.191818943,-3.347143629,-3.348889416,-3.569418272,-3.671936362,-3.8289132,-3.942033981
-0.12,-3.813261264,-3.760819218,-3.673391091,-3.548425606,-3.345866095,-3.300777401,-3.174833129,-1.666692001,-0.876600649,-0.38635583,-0.337456395,-0.210087604,-0.075486249,-0.00515785,-0.001997151,-0.001562113,-0.001410842,-0.001219568,-0.001262557,-0.001112293,-0.001190044,-0.003161604,-0.000816952,-0.000501718,-0.000433701,-0.000494862,-0.000823633,-0.001408338,-0.001312784,-0.001234568,-0.001342447,-0.001897691,-0.00466207,-0.007554298,-0.002670504,-0.002353527,-0.024216108,-0.035892891,-0.04188565,-0.051877964,-0.145851187,-0.573031875,-2.940494506,-3.211315363,-3.365173599,-3.510880961,-3.687525744,-3.737739091,-3.85193051
-0.1185,-3.742722764,-3.693062731,-3.514435438,-3.509311934,-3.383899962,-3.340953971,-3.045573516,-1.163785255,-0.770696989,-0.275823048,-0.313075384,-0.158245352,-0.079787742,-0.011963519,-0.001974968,-0.001527898,-0.001394114,-0.001192091,-0.001219533,-0.001095482,-0.001155853,-0.003174527,-0.000825395,-0.000486388,-0.00043396,-0.000489068,-0.000829556,-0.001388907,-0.001273008,-0.001207895,-0.001379483,-0.001887146,-0.002405137,-0.003035032,-0.002309554,-0.002245765,-0.045820974,-0.0214294,-0.027097951,-0.046220406,-0.137882776,-0.353626335,-2.384084494,-2.993509527,-3.338309484,-3.416432629,-3.570840855,-3.699854253,-3.81974665
-0.117,-3.732010413,-3.594025213,-3.453828804,-3.35332539,-3.329913311,-3.160482758,-3.099986161,-0.95746446,-0.559025377,-0.258209927,-0.225571739,-0.11129434,-0.090150596,-0.01197533,-0.001942771,-0.0015407,-0.001390662,-0.001161627,-0.001235709,-0.001086697,-0.001134454,-0.003101005,-0.000809039,-0.000493546,-0.00040685,-0.000489487,-0.000810326,-0.001356648,-0.001276718,-0.001182553,-0.001399781,-0.001826616,-0.002024392,-0.002529086,-0.002102674,-0.002172233,-0.016992714,-0.018472215,-0.059291293,-0.057589924,-0.081170807,-0.225369717,-0.480781551,-3.034017339,-3.273485821,-3.355584347,-3.540926871,-3.58060126,-3.707547105
-0.1155,-3.682430624,-3.613764282,-3.404163379,-3.307318064,-3.206677893,-3.090373761,-1.694078703,-0.843633395,-0.399103153,-0.19570648,-0.19106595,-0.032283994,-0.082006144,-0.00572163,-0.0019093,-0.001466728,-0.0013538,-0.001165504,-0.001202076,-0.001060949,-0.001157004,-0.003074021,-0.000796448,-0.000472061,-0.000397212,-0.000496547,-0.000810305,-0.0013517,-0.001258804,-0.001164457,-0.001444968,-0.001826617,-0.001874358,-0.002307654,-0.001971837,-0.00208622,-0.026308721,-0.028154265,-0.051323935,-0.045457396,-0.080708588,-0.149493652,-0.265275838,-3.016119605,-3.353176419,-3.272123338,-3.492807537,-3.551610102,-3.708499377
-0.114,-3.592273607,-3.551495307,-3.332208778,-3.210740118,-3.191607168,-2.984711921,-0.993519426,-0.762046181,-0.296024245,-0.211532791,-0.158071073,-0.034498214,-0.013617696,-0.002742511,-0.00187187,-0.001463888,-0.001354286,-0.001136582,-0.001200643,-0.001060308,-0.001091748,-0.003026362,-0.000775198,-0.000476386,-0.000418979,-0.000473858,-0.000789795,-0.001323778,-0.001241431,-0.001166257,-0.00144509,-0.001780571,-0.001752181,-0.002175121,-0.001862328,-0.002045682,-0.036031721,-0.026037889,-0.039370089,-0.034725169,-0.060229697,-0.094326661,-0.172363382,-2.913175003,-3.191399133,-3.248609942,-3.344428491,-3.521881504,-3.594594346
-0.1125,-3.541371604,-3.403758679,-3.317693042,-3.160483733,-3.034772237,-2.915765733,-0.969823885,-0.671178705,-0.243386894,-0.226407428,-0.132062071,-0.040059946,-0.003463864,-0.002567546,-0.001864533,-0.001431378,-0.001326482,-0.001123726,-0.001177083,-0.001025556,-0.001128601,-0.002991805,-0.000783795,-0.000466112,-0.000415879,-0.000473302,-0.000778789,-0.001302618,-0.00122678,-0.001119334,-0.001417623,-0.001763565,-0.001723521,-0.002075153,-0.001776904,-0.001998417,-0.033045225,-0.010368187,-0.039705521,-0.040997571,-0.058160731,-0.087126859,-0.168676439,-2.870082517,-3.077670392,-3.17311489,-3.282057002,-3.351937124,-3.528443079
-0.111,-3.482008651,-3.32587173,-3.229313643,-3.084168476,-2.912242043,-2.578715727,-0.910227816,-0.464330643,-0.266967492,-0.210675177,-0.026939117,-0.090349813,-0.002940998,-0.002913366,-0.001861606,-0.001431072,-0.001321519,-0.001122296,-0.001187159,-0.001021592,-0.00108108,-0.002958773,-0.000760511,-0.000464823,-0.000413569,-0.000463503,-0.000766245,-0.001281711,-0.001204762,-0.001132476,-0.001409032,-0.001751837,-0.001644071,-0.002032794,-0.001726483,-0.001966671,-0.01886332,-0.020636899,-0.032905257,-0.041444898,-0.055725734,-0.137385758,-0.272455821,-1.251791245,-3.020339402,-3.076530293,-3.178502387,-3.382073103,-3.482508819
-0.1095,-3.439822029,-3.351872679,-3.217040705,-3.050806217,-3.026978122,-1.265867126,-0.823937177,-0.247427304,-0.229720591,-0.226514783,-0.047045404,-0.037797293,-0.002660151,-0.005684653,-0.001783963,-0.001408828,-0.001284189,-0.001095737,-0.001146774,-0.001008697,-0.001070139,-0.002925201,-0.000750779,-0.000454178,-0.000383726,-0.000449847,-0.000762726,-0.001263674,-0.001177567,-0.001116237,-0.001391832,-0.001693638,-0.001597277,-0.001994229,-0.001668065,-0.001914205,-0.021575063,-0.020515383,-0.021649598,-0.044422455,-0.066780336,-0.064156931,-0.195592652,-0.527821823,-2.83958757,-3.064216165,-3.129106809,-3.25951398,-3.413803212
-0.108,-3.309730503,-3.224380128,-3.090480386,-3.035311656,-2.898709616,-0.926494983,-0.791604282,-0.314726822,-0.230457361,-0.222485412,-0.029893051,-0.027839783,-0.002503494,-0.021799279,-0.00176164,-0.001394773,-0.001305728,-0.001085132,-0.001141811,-0.000996073,-0.001073746,-0.002874718,-0.000747355,-0.000465651,-0.000370354,-0.000436956,-0.000751187,-0.001257586,-0.001151689,-0.001075533,-0.001351236,-0.001668056,-0.001567387,-0.001984136,-0.00164084,-0.001867808,-0.005533003,-0.016390902,-0.045572689,-0.04044676,-0.053311319,-0.124746073,-0.209966647,-0.355581457,-2.854322489,-3.001468188,-2.946159173,-3.193835658,-3.402761557
-0.1065,-3.236955552,-3.153687615,-2.986246116,-2.85288294,-2.80238738,-0.81089929,-0.6052807,-0.227898167,-0.251378917,-0.219283805,-0.029050693,-0.016093773,-0.002369602,-0.012121182,-0.001741436,-0.001396075,-0.001270442,-0.001058333,-0.001119556,-0.000995589,-0.001042073,-0.002849976,-0.00072163,-0.000439653,-0.000395372,-0.000439188,-0.00071615,-0.001251225,-0.001150115,-0.001099151,-0.001332613,-0.001650921,-0.001515066,-0.002053797,-0.001598917,-0.001851305,-0.003426675,-0.019307468,-0.016755454,-0.02916941,-0.043368152,-0.132957404,-0.277193676,-0.201891576,-2.471475812,-2.905797562,-2.976709559,-3.108490592,-3.247080185
-0.105,-3.128961585,-3.140252005,-2.924717024,-2.77094689,-1.40899888,-0.770301814,-0.383880998,-0.249136746,-0.244352975,-0.129582327,-0.024932395,-0.015242393,-0.002289118,-0.003245902,-0.001717921,-0.001378908,-0.001271891,-0.001045379,-0.001106152,-0.000988106,-0.001026296,-0.002799622,-0.000704973,-0.000435994,-0.000386992,-0.000428196,-0.000740273,-0.001224596,-0.001126685,-0.001048275,-0.001302279,-0.001624352,-0.001494771,-0.002097119,-0.001551453,-0.001781968,-0.002837808,-0.005494544,-0.035982608,-0.041575834,-0.051377479,-0.063053503,-0.168649371,-0.195638971,-1.023977936,-2.795929807,-2.847584148,-3.114403567,-3.235546021
-0.1035,-3.063056962,-3.017668994,-2.841797139,-2.747401949,-1.047568822,-0.681836985,-0.328872581,-0.274592209,-0.128370806,-0.065102023,-0.018984848,-0.018635646,-0.002206531,-0.002401273,-0.001643365,-0.001346817,-0.001212359,-0.001028931,-0.001088665,-0.000954993,-0.001011988,-0.00276408,-0.000699576,-0.000421057,-0.000359683,-0.000429647,-0.000739061,-0.001198748,-0.001124922,-0.0010499,-0.001290035,-0.00160423,-0.001466295,-0.002132036,-0.001520511,-0.001741149,-0.002565843,-0.003820562,-0.035223302,-0.037730857,-0.0562505,-0.068212538,-0.101000782,-0.165174759,-0.462234917,-2.739838094,-2.911537803,-2.980016409,-3.148652897
-0.102,-3.006608032,-2.949860891,-2.819819901,-2.748380894,-0.911218533,-0.593323379,-0.365977458,-0.276521171,-0.130291068,-0.033916379,-0.036007142,-0.018498609,-0.002158602,-0.002190855,-0.00163861,-0.001334603,-0.00122567,-0.001017522,-0.001052259,-0.000951464,-0.001006985,-0.002730016,-0.00071507,-0.000411258,-0.000358769,-0.000418557,-0.000711264,-0.001176949,-0.001094677,-0.001034196,-0.001266756,-0.001578653,-0.001404919,-0.002136202,-0.001582175,-0.001744766,-0.0023654,-0.003267173,-0.02861557,-0.039577979,-0.047452386,-0.053512821,-0.068253556,-0.138830608,-0.309770365,-2.698895163,-2.922106905,-2.972884012,-3.10447501
-0.1005,-2.908230137,-2.931728953,-2.742400353,-1.916262266,-0.799889886,-0.510469102,-0.284803537,-0.235122271,-0.148934012,-0.023752386,-0.018796158,-0.006759296,-0.002085869,-0.002040614,-0.001625658,-0.001321165,-0.001195538,-0.000995271,-0.001057628,-0.000930816,-0.000995091,-0.002690676,-0.000688272,-0.000432122,-0.000364509,-0.000422034,-0.000673267,-0.001167502,-0.001086447,-0.001044878,-0.001221765,-0.001530388,-0.001350492,-0.002042225,-0.001957248,-0.001723385,-0.002293299,-0.00300681,-0.035940258,-0.037266282,-0.03460152,-0.042181092,-0.071944537,-0.148245183,-0.355445562,-1.50022564,-2.78018547,-2.856006281,-3.007695805
-0.099,-2.874103132,-2.899614127,-2.701326854,-1.039948498,-0.681794582,-0.312474917,-0.204552735,-0.053677115,-0.085809407,-0.037694279,-0.021911549,-0.003343124,-0.002033158,-0.001946369,-0.001594445,-0.001318841,-0.001218102,-0.000983909,-0.001040814,-0.000917801,-0.000976804,-0.002666353,-0.00066756,-0.000402534,-0.000347473,-0.000389516,-0.000690022,-0.001140101,-0.001056011,-0.001008426,-0.001212795,-0.001514226,-0.00139319,-0.001988288,-0.004157198,-0.001706631,-0.002162248,-0.002940648,-0.026257011,-0.040842253,-0.042122732,-0.070484778,-0.057808818,-0.166177127,-0.196655499,-0.768062191,-2.728929163,-2.7501518,-2.940538585
-0.0975,-2.853409788,-2.850344765,-2.730264457,-0.90299739,-0.558452495,-0.244480736,-0.240104506,-0.128516411,-0.134817568,-0.031934505,-0.022193695,-0.002800262,-0.002010905,-0.001872733,-0.00154731,-0.001310593,-0.001168893,-0.000986528,-0.001029436,-0.000902549,-0.000974688,-0.002601756,-0.000671365,-0.000404229,-0.00034717,-0.000397579,-0.000670053,-0.001122832,-0.001044621,-0.000968293,-0.001181459,-0.001507176,-0.001354212,-0.001884432,-0.017995124,-0.00165989,-0.002111078,-0.002996436,-0.009534074,-0.043128724,-0.04783689,-0.044556525,-0.067712876,-0.147531142,-0.141629348,-0.437157568,-2.657979305,-2.696060419,-2.882843938
-0.096,-2.816335254,-2.714932237,-2.622366157,-0.706737014,-0.492235788,-0.222873562,-0.227761214,-0.147742163,-0.122800105,-0.037641766,-0.039522982,-0.002515447,-0.001959426,-0.001853443,-0.001510294,-0.001279791,-0.001157118,-0.000933603,-0.001002369,-0.00088031,-0.000949242,-0.00256879,-0.00065657,-0.000417283,-0.000330438,-0.000392918,-0.000671145,-0.001097965,-0.001037924,-0.000980222,-0.001152136,-0.001464981,-0.001318339,-0.001808244,-0.020118852,-0.001671037,-0.002034947,-0.003112112,-0.015884685,-0.027089041,-0.042095156,-0.053002564,-0.055898338,-0.140927113,-0.152234298,-0.331168793,-2.621204458,-2.629579455,-2.848159754
-0.0945,-2.793010862,-2.711764926,-1.32664241,-0.733688284,-0.36553969,-0.20148139,-0.147222662,-0.1801686,-0.073119805,-0.040870372,-0.023906423,-0.002406864,-0.001926784,-0.001767557,-0.001484992,-0.001289028,-0.001158288,-0.00093625,-0.001007182,-0.00086785,-0.000939163,-0.002521712,-0.000656838,-0.000395398,-0.000340717,-0.000404688,-0.000646231,-0.001074807,-0.001023843,-0.000955784,-0.001153249,-0.0014704,-0.001277706,-0.001726011,-0.003838675,-0.00169421,-0.002001578,-0.003813367,-0.008098843,-0.042520736,-0.03286536,-0.04773671,-0.048847068,-0.065391585,-0.191625793,-0.294024977,-1.079232944,-2.546983886,-2.756671536
